talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
320,A computer that works like the brain,Kwabena Boahen,2007-06-06,2008-07-30,TEDGlobal 2007,962,753560,22000
322,Watch me fold origami (blindfolded),Bruno Bowden + Rufus Cappadocia,2008-02-02,2008-08-01,TED2008,165,436846,13000
326,Shedding light on dark matter,Patricia Burchat,2008-02-02,2008-08-17,TED2008,949,1659470,49000
324,How photography connects us,David Griffin,2008-02-02,2008-08-19,TED2008,879,1486114,44000
327,Close-up card magic with a twist,Lennart Green,2005-02-02,2008-08-20,TED2005,1848,6103822,183000
328,Dog-friendly dog training,Ian Dunbar,2007-12-03,2008-08-21,EG 2007,865,1307176,39000
325,"""The Dog Song""",Nellie McKay,2008-02-02,2008-08-22,TED2008,193,848649,25000
329,"Great piano performances, recreated",John Q. Walker,2007-12-12,2008-08-26,EG 2007,800,388063,11000
175,Kids can teach themselves,Sugata Mitra,2007-02-02,2008-08-27,LIFT 2007,1237,1986012,59000
330,How I became an activist,Ory Okolloh,2007-06-06,2008-08-28,TEDGlobal 2007,978,429963,12000
334,"A talking, squawking parrot",Einstein the Parrot,2006-02-02,2008-08-29,TED2006,335,3137477,94000
331,"DNA folding, in detail",Paul Rothemund,2008-02-02,2008-09-02,TED2008,970,830848,24000
335,Our next giant leap,Peter Diamandis,2005-07-07,2008-09-03,TEDGlobal 2005,911,592142,17000
339,"The web is more than ""better TV""",Peter Hirshberg,2007-12-12,2008-09-04,EG 2007,1878,296588,8800
333,What we think we know,Jonathan Drori,2007-02-02,2008-09-05,TED2007,734,1177499,35000
340,How humans and animals can live together,Jane Goodall,2007-06-06,2008-09-08,TEDGlobal 2007,1406,1108413,33000
344,How to survive a nuclear attack,Irwin Redlener,2008-02-29,2008-09-09,TED2008,1498,829342,24000
346,A free digital library,Brewster Kahle,2007-12-12,2008-09-10,EG 2007,1184,559319,16000
343,Life in the deep oceans,David Gallo,1998-02-28,2008-09-11,TED1998,786,1162819,34000
345,The camel's hump,Keith Bellows,2002-02-02,2008-09-15,TED2002,952,226488,6700
348,What's wrong with school lunches,Ann Cooper,2007-12-12,2008-09-16,EG 2007,1160,1661790,49000
341,The moral roots of liberals and conservatives,Jonathan Haidt,2008-03-01,2008-09-17,TED2008,1102,4280887,128000
217,What security means to me,Eve Ensler,2005-07-07,2008-09-18,TEDGlobal 2005,811,1333653,40000
353,How to pitch to a VC,David S. Rose,2007-03-01,2008-09-19,TED2007,865,1467835,44000
351,Health and the human mind,Marvin Minsky,2003-02-02,2008-09-22,TED2003,793,645111,19000
272,The psychology of evil,Philip Zimbardo,2008-02-02,2008-09-23,TED2008,1376,7868721,236000
349,Remember to say thank you,Laura Trice,2008-02-02,2008-09-24,TED2008,195,3023262,90000
350,"Playtime with Pleo, your robotic dinosaur friend",Caleb Chung,2007-12-12,2008-09-25,EG 2007,1086,478428,14000
354,Human nature and the blank slate,Steven Pinker,2003-02-28,2008-09-26,TED2003,1342,1677357,50000
355,Robots will invade our lives,Rodney Brooks,2003-02-02,2008-09-29,TED2003,1107,713606,21000
356,Things I've learned in my life so far,Stefan Sagmeister,2008-02-02,2008-09-30,TED2008,271,1076041,32000
358,Politics and religion are technologies,Noah Feldman,2003-02-02,2008-10-01,TED2003,887,464293,13000
359,The Blur Building and other tech-empowered architecture,Liz Diller,2007-12-12,2008-10-02,EG 2007,1143,814146,24000
360,Moving photos of extreme drug-resistant TB,James Nachtwey,2008-10-03,2008-10-03,TED Prize Wish,331,482713,14000
361,Are games better than life?,David Perry,2006-02-02,2008-10-06,TED2006,1246,1397286,41000
363,Lessons from past presidents,Doris Kearns Goodwin,2008-02-02,2008-10-07,TED2008,1108,2093241,62000
362,The Web as a city,Steven Johnson,2003-02-02,2008-10-08,TED2003,977,418612,12000
364,Playing invisible turntables,James Burchfield,2003-02-02,2008-10-10,TED2003,269,880035,26000
371,An 8-dimensional model of the universe,Garrett Lisi,2008-02-02,2008-10-14,TED2008,1266,2074481,62000
372,Design and the Elastic Mind,Paola Antonelli,2007-12-12,2008-10-15,EG 2007,1038,403983,12000
375,On glamour,Virginia Postrel,2004-02-02,2008-10-16,TED2004,956,435638,13000
377,Healing through diet,Dean Ornish,2004-02-02,2008-10-17,TED2004,996,1677336,50000
374,"Aliens, love -- where are they?",John Hodgman,2008-02-02,2008-10-21,TED2008,980,2407896,72000
379,Nature vs. humans,Paul MacCready,1998-02-02,2008-10-22,TED1998,1349,241810,7200
366,"Flow, the secret to happiness",Mihaly Csikszentmihalyi,2004-02-29,2008-10-23,TED2004,1121,7042065,211000
381,The face of AIDS in Africa,Kristen Ashburn,2003-02-28,2008-10-24,TED2003,263,502209,15000
365,Why do societies collapse?,Jared Diamond,2003-02-28,2008-10-27,TED2003,1081,3032064,90000
383,A story of mixed emoticons,Rives,2008-02-02,2008-10-28,TED2008,177,1968894,59000
385,Toys and materials from the future,Zach Kaplan + Keith Schacht,2005-02-02,2008-10-30,TED2005,933,463037,13000
673,The balancing act of compassion,Jackie Tabick,2009-10-01,2008-10-31,TEDSalon 2008,929,230044,6900
677,Expanding your circle of compassion,Robert Thurman,2009-10-01,2008-10-31,Chautauqua Institution,1071,375663,11000
675,Compassion at the dinner table,James Forbes,2009-10-01,2008-10-31,Chautauqua Institution,1102,266966,8000
679,The evolution of compassion,Robert Wright,2009-10-14,2008-10-31,TEDSalon 2009 Compassion,999,326362,9700
386,The story of Ezra,Newton Aduaka,2007-06-06,2008-10-31,TEDGlobal 2007,1110,420736,12000
676,"Lose your ego, find your compassion",Feisal Abdul Rauf,2009-10-14,2008-10-31,TEDSalon 2009 Compassion,990,613705,18000
674,The profound journey of compassion,Dayananda Saraswati,2009-10-01,2008-10-31,Chautauqua Institution,1017,487253,14000
388,A flight through the ocean,Graham Hawkes,2005-02-28,2008-11-03,TED2005,711,438595,13000
390,The power and the danger of online crowds,James Surowiecki,2005-02-02,2008-11-04,TED2005,999,543671,16000
391,Walk the earth ... my 17-year vow of silence,John Francis,2008-02-02,2008-11-05,TED2008,1150,1093206,32000
392,Tales of creativity and play,Tim Brown,2008-05-07,2008-11-06,Serious Play 2008,1657,2419134,72000
393,The science of scent,Luca Turin,2005-02-02,2008-11-07,TED2005,939,680708,20000
394,Science and democracy,Lee Smolin,2003-02-02,2008-11-10,TED2003,731,325360,9700
395,A complicated hero in the war on dictatorship,Samantha Power,2008-02-02,2008-11-11,TED2008,1369,611210,18000
399,The story behind the Mars Rovers,Charles Elachi,2008-05-07,2008-11-12,Serious Play 2008,1676,657050,19000
400,Tidying up art,Ursus Wehrli,2006-02-02,2008-11-13,TED2006,937,1593654,47000
402,The Long Now,Stewart Brand,2004-02-02,2008-11-17,TED2004,1389,296170,8800
396,Fashion and creativity,Isaac Mizrahi,2008-02-02,2008-11-18,TED2008,836,1190015,35000
403,"A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,2007-06-06,2008-11-19,TEDGlobal 2007,1035,283682,8500
404,The design of the universe,George Smoot,2008-05-08,2008-11-20,Serious Play 2008,1118,2261796,67000
406,A foie gras parable,Dan Barber,2008-07-18,2008-11-24,Taste3 2008,1202,1601057,48000
405,"What I'm worried about, what I'm excited about",Bill Joy,2006-02-02,2008-11-24,TED2006,1122,592958,17000
407,Do the green thing,Andy Hobsbawm,2008-02-02,2008-11-26,TED2008,188,510519,15000
408,The coming neurological epidemic,Gregory Petsko,2008-02-02,2008-11-30,TED2008,213,1034683,31000
409,The mysterious lives of giant trees,Richard Preston,2008-02-02,2008-12-02,TED2008,1151,806116,24000
410,Life in Second Life,Philip Rosedale,2008-05-08,2008-12-03,Serious Play 2008,1689,621102,18000
411,The future of cars,Larry Burns,2005-02-28,2008-12-04,TED2005,532,673043,20000
412,Demo: The Orb,Nick Sears,2007-03-03,2008-12-05,TED2007,218,539974,16000
413,The joyful tradition of mountain music,David Holt,2004-03-01,2008-12-07,TED2004,1497,632437,18000
414,The playful search for beauty,Eva Zeisel,2001-02-02,2008-12-09,TED2001,1075,530985,15000
416,A plea for bees,Dennis vanEngelsdorp,2008-07-19,2008-12-10,Taste3 2008,966,806417,24000
418,My library of human imagination,Jay Walker,2008-02-29,2008-12-14,TED2008,409,561796,16000
420,Why we make bad decisions,Dan Gilbert,2005-07-07,2008-12-16,TEDGlobal 2005,1998,5848664,175000
419,The price of happiness,Benjamin Wallace,2008-07-19,2008-12-17,Taste3 2008,858,2323110,69000
421,There might just be life on Mars,Penelope Boston,2006-02-02,2008-12-17,TED2006,1089,721223,21000
423,Taking OLPC to Colombia,Nicholas Negroponte,2008-12-04,2008-12-22,TED in the Field,394,402016,12000
422,The science of sync,Steven Strogatz,2004-02-02,2008-12-22,TED2004,1298,829303,24000
424,The hunt for General Tso,Jennifer 8. Lee,2008-07-07,2008-12-24,Taste3 2008,976,1690748,50000
426,Play! Experiment! Discover!,Kary Mullis,2002-02-02,2009-01-05,TED2002,1752,702584,21000
427,My journey in design,John Maeda,2008-05-05,2009-01-06,Serious Play 2008,1004,310454,9300
428,Digging up dinosaurs,Paul Sereno,2005-02-28,2009-01-07,TED2005,1286,909013,27000
429,My dream of a flying car,Paul Moller,2004-02-02,2009-01-08,TED2004,925,494340,14000
430,Organic algorithms in architecture,Greg Lynn,2005-02-02,2009-01-09,TED2005,1120,455100,13000
431,Ways of seeing,Rob Forbes,2006-02-02,2009-01-12,TED2006,917,441575,13000
432,The visual magic of comics,Scott McCloud,2005-02-28,2009-01-13,TED2005,1008,1298231,38000
433,The art and craft of bread,Peter Reinhart,2008-07-17,2009-01-14,Taste3 2008,913,1019500,30000
434,What consumers want,Joseph Pine,2004-02-29,2009-01-15,TED2004,845,1333121,39000
435,"Great design is serious, not solemn",Paula Scher,2008-05-05,2009-01-16,Serious Play 2008,1294,693856,20000
436,Design and discovery,David Carson,2003-02-02,2009-01-19,TED2003,1340,989874,29000
439,Tools for a better world,Jamais Cascio,2006-02-02,2009-01-21,TED2006,961,254213,7600
437,Genomics 101,Barry Schuler,2008-06-30,2009-01-22,Taste3 2008,1264,472667,14000
441,The extraordinary power of ordinary people,Sherwin Nuland,2003-02-02,2009-01-23,TED2003,743,607923,18000
442,Hypersonic sound and other inventions,Woody Norris,2004-02-02,2009-01-26,TED2004,809,1407691,42000
440,A theory of Earth's mass extinctions,Peter Ward,2008-02-27,2009-01-27,TED2008,1162,1176947,35000
443,Changing my legs - and my mindset,Aimee Mullins,1998-02-02,2009-01-28,TED1998,1229,1392400,41000
445,Solving medical mysteries,Joe DeRisi,2006-02-02,2009-01-29,TED2006,952,511787,15000
447,Fiddling in reel time,Natalie MacMaster,2003-02-02,2009-01-30,TED2003,1627,1616629,48000
450,A solar energy system that tracks the sun,Bill Gross,2003-02-02,2009-02-02,TED2003,1175,747031,22000
451,"Mosquitos, malaria and education",Bill Gates,2009-02-02,2009-02-05,TED2009,1203,5239785,157000
453,Your elusive creative genius,Elizabeth Gilbert,2009-02-05,2009-02-09,TED2009,1154,20954510,628000
455,Using design to make ideas new,Milton Glaser,1998-02-02,2009-02-11,TED1998,894,494547,14000
457,Toy tiles that talk to each other,David Merrill,2009-02-06,2009-02-12,TED2009,415,1966345,58000
462,Our loss of wisdom,Barry Schwartz,2009-02-07,2009-02-16,TED2009,1231,4535714,136000
463,The next species of human,Juan Enriquez,2009-02-04,2009-02-17,TED2009,1116,3659276,109000
466,El Sistema's top youth orchestra,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,2009-02-05,2009-02-18,TED2009,1004,2960413,88000
464,The El Sistema music revolution,José Antonio Abreu,2009-02-05,2009-02-18,TED2009,996,1164878,34000
467,My wish: Protect our oceans,Sylvia Earle,2009-02-05,2009-02-19,TED2009,1074,3395193,101000
468,Join the SETI search,Jill Tarter,2009-02-05,2009-02-20,TED2009,1261,1497951,44000
469,How Benjamin Button got his face,Ed Ulbrich,2009-02-04,2009-02-23,TED2009,1067,1110899,33000
470,Seas of plastic,Charles Moore,2009-02-05,2009-02-24,TED2009,426,1470314,44000
471,A dive into the reef's Twilight Zone,Richard Pyle,2004-02-02,2009-02-25,TED2004,994,466629,13000
472,My underground art explorations,Miru Kim,2008-12-12,2009-02-26,EG 2008,849,923401,27000
473,The voices of Twitter users,Evan Williams,2009-02-05,2009-02-27,TED2009,458,1315608,39000
474,Why not make video games for girls?,Brenda Laurel,1998-02-02,2009-03-02,TED1998,774,486580,14000
475,How to restore a rainforest,Willie Smits,2009-02-06,2009-03-03,TED2009,1222,876616,26000
476,Conserving the canopy,Nalini Nadkarni,2009-02-06,2009-03-04,TED2009,970,570723,17000
477,Learning from dirty jobs,Mike Rowe,2008-12-12,2009-03-05,EG 2008,1181,9935357,298000
478,Piano jazz that rocks,Eric Lewis,2009-02-06,2009-03-06,TED2009,622,848144,25000
480,3 ways good design makes you happy,Don Norman,2003-02-02,2009-03-09,TED2003,758,2229775,66000
481,Meet the SixthSense interaction,Pattie Maes + Pranav Mistry,2009-02-06,2009-03-10,TED2009,508,11470198,344000
482,My 12 pairs of legs,Aimee Mullins,2009-02-05,2009-03-11,TED2009,584,4816805,144000
483,Play is more than just fun,Stuart Brown,2008-05-08,2009-03-12,Serious Play 2008,1580,2361925,70000
484,The next web,Tim Berners-Lee,2009-02-05,2009-03-13,TED2009,963,1830862,54000
485,"Cute, sexy, sweet, funny",Dan Dennett,2009-02-05,2009-03-16,TED2009,451,3942100,118000
487,Our buggy moral code,Dan Ariely,2009-02-07,2009-03-17,TED2009,963,3923338,117000
488,My obsession with objects and the stories they tell,Adam Savage,2008-12-12,2009-03-18,EG 2008,917,1989587,59000
489,What is retro-futurism?,Bruce McCall,2008-05-12,2009-03-19,Serious Play 2008,759,512512,15000
490,How to grow fresh air,Kamal Meattle,2009-02-05,2009-03-20,TED2009,230,3967273,119000
492,High-altitude wind energy from kites!,Saul Griffith,2009-02-06,2009-03-23,TED2009,305,756885,22000
494,An escape from poverty,Jacqueline Novogratz,2009-02-02,2009-03-24,TED2009,436,1515363,45000
495,Cool tricks your phone can do,David Pogue,2008-12-12,2009-03-25,EG 2008,1601,966212,28000
499,The jungle search for viruses,Nathan Wolfe,2009-02-05,2009-03-26,TED2009,719,1856300,55000
498,The difference between winning and succeeding,John Wooden,2001-02-01,2009-03-26,TED2001,1042,7124736,213000
500,Poetry of youth and age,C.K. Williams,2001-02-09,2009-03-30,TED2001,1384,305950,9100
501,Can design save newspapers?,Jacek Utko,2009-02-05,2009-03-31,TED2009,350,1173760,35000
502,Extreme wingsuit flying,Ueli Gegenschatz,2009-02-06,2009-04-01,TED2009,714,1918871,57000
503,"The Airstream, restyled",Christopher C. Deam,2002-02-02,2009-04-02,TED2002,367,347202,10000
504,Military robots and the future of war,P.W. Singer,2009-02-04,2009-04-03,TED2009,1096,1777861,53000
506,"Scenes from ""My Architect""",Nathaniel Kahn,2002-02-02,2009-04-06,TED2002,613,414671,12000
507,A prediction for the future of Iran,Bruce Bueno de Mesquita,2009-02-07,2009-04-07,TED2009,1125,1150971,34000
509,"How bacteria ""talk""",Bonnie Bassler,2009-02-06,2009-04-08,TED2009,1074,2991906,89000
510,A theory of everything,Emily Levine,2002-02-02,2009-04-09,TED2002,1358,2710443,81000
511,Our antisocial phone tricks,Renny Gleeson,2009-02-06,2009-04-10,TED2009,212,1412122,42000
512,A new ecosystem for electric cars,Shai Agassi,2009-02-05,2009-04-13,TED2009,1066,1339541,40000
515,To upgrade is human,Gregory Stock,2003-02-02,2009-04-14,TED2003,1057,564710,16000
517,"Smash fear, learn anything",Tim Ferriss,2008-12-05,2009-04-15,EG 2008,964,4146779,124000
516,Stunning data visualization in the AlloSphere,JoAnn Kuchera-Morin,2009-02-05,2009-04-15,TED2009,368,759974,22000
518,9 life lessons from rock climbing,Matthew Childs,2009-02-05,2009-04-17,TED2009,274,876886,26000
519,The beautiful math of coral,Margaret Wertheim,2009-02-06,2009-04-20,TED2009,914,1568787,47000
520,Rethinking the way we sit down,Niels Diffrient,2002-02-02,2009-04-21,TED2002,1026,630464,18000
521,Does racism affect how you vote?,Nate Silver,2009-02-07,2009-04-22,TED2009,536,534786,16000
523,Reporting crisis via texting,Erik Hersman,2009-02-06,2009-04-22,TED2009,222,498032,14000
524,Comics of bygone New York,Ben Katchor,2002-02-28,2009-04-22,TED2002,657,338047,10000
525,How ideas trump crises,Alex Tabarrok,2009-02-07,2009-04-27,TED2009,859,941333,28000
526,Growing evidence of brain plasticity,Michael Merzenich,2004-02-28,2009-04-28,TED2004,1373,1596818,47000
527,A one-woman global village,Sarah Jones,2009-02-05,2009-04-29,TED2009,1246,2588219,77000
529,Lessons from the 1918 flu,Laurie Garrett,2007-02-02,2009-04-30,TED2007,1251,833661,25000
531,What went wrong at the LHC,Brian Cox,2009-02-05,2009-05-01,TED2009,195,1549469,46000
532,The mathematics of war,Sean Gourley,2009-02-05,2009-05-04,TED2009,425,1051542,31000
534,Anti-gravity sculpture,Tom Shannon,2003-02-27,2009-05-05,TED2003,701,1344046,40000
533,Teach arts and sciences together,Mae Jemison,2002-02-02,2009-05-05,TED2002,1268,973063,29000
535,What comes after An Inconvenient Truth?,Al Gore,2009-02-06,2009-05-07,TED2009,450,1030541,30000
537,We need to feed the whole world,Louise Fresco,2009-02-05,2009-05-07,TED2009,1066,1180334,35000
538,The tribes we lead,Seth Godin,2009-02-04,2009-05-10,TED2009,1029,2537295,76000
541,Chaos and harmony on piano,Eric Lewis,2009-02-05,2009-05-12,TED2009,280,447774,13000
540,"Insights on HIV, in stunning data visuals",Hans Rosling,2009-02-06,2009-05-13,TED2009,582,1273912,38000
545,Ideas for India's future,Nandan Nilekani,2009-02-04,2009-05-14,TED2009,899,1089291,32000
544,A full-band beatbox,Naturally 7,2009-02-04,2009-05-15,TED2009,222,1951633,58000
547,The business logic of sustainability,Ray Anderson,2009-02-02,2009-05-18,TED2009,934,1230763,36000
548,Are we in control of our own decisions?,Dan Ariely,2008-12-12,2009-05-19,EG 2008,1024,7944079,238000
549,10 things you didn't know about orgasm,Mary Roach,2009-02-06,2009-05-20,TED2009,983,39330527,1100000
551,Could a Saturn moon harbor life?,Carolyn Porco,2009-02-06,2009-05-21,TED2009,190,1113590,33000
552,A supercharged motorcycle design,Yves Béhar,2009-02-06,2009-05-22,TED2009,123,643760,19000
553,Don't eat the marshmallow!,Joachim de Posada,2009-02-05,2009-05-25,TED2009,345,4167214,125000
555,"A passionate, personal case for education",Michelle Obama,2009-04-04,2009-05-27,Elizabeth G. Anderson School,690,1407011,42000
554,The world's English mania,Jay Walker,2009-02-05,2009-05-27,TED2009,255,5105890,153000
556,Why we're storing billions of seeds,Jonathan Drori,2009-02-06,2009-05-28,TED2009,381,681931,20000
557,"Playing ""Pink Noise"" on guitar",Kaki King,2008-03-01,2009-05-29,TED2008,859,1232710,36000
558,A call to reinvent liberal arts education,Liz Coleman,2009-02-07,2009-06-01,TED2009,1104,697204,20000
560,A university for the coming singularity,Ray Kurzweil,2009-02-07,2009-06-02,TED2009,508,1069394,32000
561,A wide-angle view of fragile Earth,Yann Arthus-Bertrand,2009-02-04,2009-06-03,TED2009,881,912577,27000
